,PM10 (µg/m3),Time,Date,NO (µg/m3),PM2.5 (µg/m3),NO2 (µg/m3),NOX (ppb),CO (mg/m3),SO2 (µg/m3),NH3 (µg/m3),Ozone (µg/m3),Benzene (µg/m3)
3638,207.0,21:30:00,2023-03-10,7.5,86.0,73.3,45.1,1.47,32.8,8.7,42.1,0.17750511247443762
3639,185.0,21:45:00,2023-03-10,6.3,43.0,64.7,39.5,1.43,30.4,8.6,53.4,0.17750511247443762
3640,185.0,22:00:00,2023-03-10,4.4,43.0,56.6,33.8,1.4,28.7,9.0,57.8,0.17750511247443762
3641,185.0,22:15:00,2023-03-10,4.3,43.0,48.3,29.2,1.39,28.4,9.0,58.4,0.17750511247443762
3642,185.0,22:30:00,2023-03-10,4.0,43.0,42.9,26.1,1.4,28.6,9.2,58.4,0.17750511247443762
3643,116.0,22:45:00,2023-03-10,4.4,42.0,38.6,24.1,1.4,28.5,9.4,56.1,0.17750511247443762
3644,116.0,23:00:00,2023-03-10,4.0,42.0,37.3,23.1,1.43,29.3,9.4,48.3,0.17750511247443762
3645,116.0,23:15:00,2023-03-10,4.6,42.0,37.0,23.4,1.51,29.8,9.8,39.6,0.17750511247443762
3646,116.0,23:30:00,2023-03-10,4.6,42.0,38.1,24.1,1.61,29.6,10.1,34.9,0.17750511247443762
3647,80.0,23:45:00,2023-03-10,4.9,45.0,39.6,25.1,0.883180874639995,13.054912630959949,10.0,30.8,0.17750511247443762
3648,80.0,00:00:00,2023-03-11,5.3,45.0,41.1,26.2,1.55,29.4,10.4,25.5,0.17750511247443762
3649,80.0,00:15:00,2023-03-11,5.7,45.0,42.8,27.4,1.53,28.6,10.6,23.9,0.17750511247443762
3650,80.0,00:30:00,2023-03-11,6.2,45.0,43.9,28.4,1.85,27.6,10.5,22.5,0.17750511247443762
3651,96.0,00:45:00,2023-03-11,6.1,59.0,45.9,29.4,1.89,26.3,10.6,17.3,0.17750511247443762
3652,96.0,01:00:00,2023-03-11,6.3,59.0,48.7,31.1,1.88,27.2,10.7,10.6,0.17750511247443762
3653,96.0,01:15:00,2023-03-11,9.3,59.0,52.4,35.5,1.87,26.1,10.6,8.8,0.17750511247443762
3654,96.0,01:30:00,2023-03-11,13.5,59.0,54.4,39.9,1.85,27.6,10.6,8.9,0.17750511247443762
3655,101.0,01:45:00,2023-03-11,18.2,71.0,54.3,43.7,1.92,30.0,10.4,8.6,0.17750511247443762
3656,101.0,02:00:00,2023-03-11,20.8,71.0,56.2,46.8,1.94,30.3,10.3,8.2,0.17750511247443762
3657,101.0,02:15:00,2023-03-11,21.9,71.0,57.2,48.3,1.92,31.2,10.3,8.1,0.17750511247443762
3658,101.0,02:30:00,2023-03-11,22.5,71.0,57.5,48.9,1.91,30.5,10.2,8.4,0.17750511247443762
3659,101.0,02:45:00,2023-03-11,24.0,62.0,56.4,49.5,1.91,28.8,10.4,8.1,0.17750511247443762
3660,101.0,03:00:00,2023-03-11,27.1,62.0,55.7,51.7,1.91,27.8,10.9,8.4,0.17750511247443762
3661,101.0,03:15:00,2023-03-11,30.8,62.0,55.6,54.6,2.05,27.6,9.9,8.7,0.17750511247443762
3662,101.0,03:30:00,2023-03-11,32.3,62.0,54.0,55.0,2.14,25.9,9.7,8.6,0.17750511247443762
3663,114.0,03:45:00,2023-03-11,30.8,69.0,50.7,52.0,2.04,25.5,9.7,9.1,0.17750511247443762
3664,114.0,04:00:00,2023-03-11,27.1,69.0,46.3,46.6,1.96,25.9,10.1,8.8,0.17750511247443762
3665,114.0,04:15:00,2023-03-11,23.8,69.0,43.5,42.5,1.91,24.7,9.9,9.3,0.17750511247443762
3666,114.0,04:30:00,2023-03-11,20.2,69.0,41.5,38.5,1.87,25.0,9.8,9.1,0.17750511247443762
3667,117.0,04:45:00,2023-03-11,18.2,62.0,41.0,36.6,1.77,25.8,9.5,8.8,0.17750511247443762
3668,117.0,05:00:00,2023-03-11,17.0,62.0,42.1,36.2,1.6,25.9,9.2,8.7,0.17750511247443762
3669,117.0,05:15:00,2023-03-11,15.5,62.0,40.8,34.3,1.55,25.1,9.6,9.1,0.17750511247443762
3670,117.0,05:30:00,2023-03-11,14.5,62.0,38.2,32.1,1.52,24.6,9.6,9.6,0.17750511247443762
3671,99.0,05:45:00,2023-03-11,13.3,53.0,36.9,30.4,1.47,24.7,9.0,8.8,0.17750511247443762
3672,99.0,06:00:00,2023-03-11,12.8,53.0,36.8,29.9,1.55,24.6,8.8,8.7,0.17750511247443762
3673,99.0,06:15:00,2023-03-11,12.5,53.0,35.7,29.1,1.48,25.5,8.9,9.3,0.17750511247443762
3674,99.0,06:30:00,2023-03-11,12.0,53.0,35.3,28.5,1.55,24.8,8.7,10.5,0.17750511247443762
3675,84.0,06:45:00,2023-03-11,11.6,57.0,35.4,28.2,1.63,24.9,9.1,11.8,0.17750511247443762
3676,84.0,07:00:00,2023-03-11,11.3,57.0,36.0,28.4,1.82,25.3,9.6,12.2,0.17750511247443762
3677,84.0,07:15:00,2023-03-11,11.1,57.0,37.2,28.8,1.6,24.9,10.4,14.8,0.17750511247443762
3678,84.0,07:30:00,2023-03-11,11.1,57.0,38.1,29.3,1.53,25.9,11.0,18.2,0.17750511247443762
3679,95.0,07:45:00,2023-03-11,9.8,78.0,40.1,29.3,1.58,26.9,11.4,19.8,0.17750511247443762
3680,95.0,08:00:00,2023-03-11,9.4,78.0,44.2,31.2,1.76,31.5,11.7,17.5,0.17750511247443762
3681,95.0,08:15:00,2023-03-11,10.7,78.0,50.1,35.3,1.84,36.6,11.8,21.3,0.17750511247443762
3682,95.0,08:30:00,2023-03-11,11.3,78.0,53.9,37.8,1.77,35.3,12.0,25.6,0.17750511247443762
3683,128.0,08:45:00,2023-03-11,10.5,89.0,56.3,38.5,1.72,35.0,12.4,39.70217577464559,0.17750511247443762
3684,128.0,09:00:00,2023-03-11,8.2,89.0,56.3,36.6,1.57,37.4,13.8,66.1,0.17750511247443762
3685,128.0,09:15:00,2023-03-11,5.7,89.0,53.1,32.9,1.51,36.5,13.5,66.1,0.17750511247443762
3686,128.0,09:30:00,2023-03-11,4.3,89.0,46.9,28.4,1.5,39.2,12.1,64.4,0.17750511247443762
3687,158.0,09:45:00,2023-03-11,3.7,59.0,43.3,26.1,1.1064269939172915,41.9,11.7,65.1,0.17750511247443762
3688,158.0,10:00:00,2023-03-11,3.9,59.0,43.5,26.3,2.36,44.7,12.1,68.1,0.17750511247443762
3689,158.0,10:15:00,2023-03-11,3.8,59.0,44.7,26.9,2.36,55.7,12.8,50.87300566730429,0.17750511247443762
3690,158.0,10:30:00,2023-03-11,5.5,59.0,51.0,31.7,1.57,177.8,12.6,29.1,0.17750511247443762
3691,158.0,10:45:00,2023-03-11,12.8,71.0,80.7,53.3,1.53,50.92962539941882,12.1,27.3,0.17750511247443762
3692,158.0,11:00:00,2023-03-11,17.6,71.0,84.4,59.2,1.51,113.6,15.5,36.6,0.17750511247443762
3693,158.0,11:15:00,2023-03-11,17.4,71.0,84.8,59.3,1.5,113.6,14.2,30.5,0.17750511247443762
3694,158.0,11:30:00,2023-03-11,16.4,71.0,84.0,58.0,1.42,113.6,11.5,55.3,0.17750511247443762
3695,128.0,11:45:00,2023-03-11,7.090766309897209,58.0,66.89007641131532,35.862208206498686,1.35,80.5,8.726566617714063,70.4,0.17750511247443762
3696,128.0,12:00:00,2023-03-11,4.9,58.0,47.9,29.4,1.36,93.8,13.2,67.1,0.17750511247443762
3697,128.0,12:15:00,2023-03-11,4.9,58.0,47.9,29.4,1.39,101.6,13.2,67.8,0.17750511247443762
3698,128.0,12:30:00,2023-03-11,4.9,58.0,47.9,29.4,1.41,129.9,9.4,50.1,0.17750511247443762
3699,103.0,12:45:00,2023-03-11,5.8,50.0,56.2,34.6,1.41,153.4,10.3,41.7,0.17750511247443762
3700,103.0,13:00:00,2023-03-11,6.4,50.0,64.8,39.8,1.41,139.8,9.5,48.4,0.17750511247443762
3701,103.0,13:15:00,2023-03-11,6.7,50.0,67.1,41.1,1.42,130.6,9.6,49.3,0.17750511247443762
3702,103.0,13:30:00,2023-03-11,6.5,50.0,67.2,41.1,1.42,126.3,9.4,51.1,0.17750511247443762
3703,96.0,13:45:00,2023-03-11,5.7,53.0,66.4,39.9,1.39,124.3,8.8,53.6,0.17750511247443762
3704,96.0,14:00:00,2023-03-11,5.6,53.0,64.6,38.9,1.36,119.4,8.7,55.8,0.17750511247443762
3705,96.0,14:15:00,2023-03-11,5.5,53.0,61.7,37.3,1.35,113.1,9.3,56.1,0.17750511247443762
3706,96.0,14:30:00,2023-03-11,5.1,53.0,59.5,35.8,1.35,102.6,8.9,60.2,0.17750511247443762
3707,130.0,14:45:00,2023-03-11,4.4,51.0,55.9,33.4,1.28,85.4,9.1,68.0,0.17750511247443762
3708,130.0,15:00:00,2023-03-11,4.4,51.0,50.0,30.1,1.24,74.1,9.3,74.4,0.17750511247443762
3709,130.0,15:15:00,2023-03-11,4.5,51.0,44.2,27.2,1.19,61.2,9.7,77.3,0.17750511247443762
3710,130.0,15:30:00,2023-03-11,4.3,51.0,41.5,25.6,1.23,60.0,10.5,78.0,0.17750511247443762
3711,99.0,15:45:00,2023-03-11,3.4,38.0,39.7,23.9,1.2,55.3,11.2,83.9,0.17750511247443762
3712,99.0,16:00:00,2023-03-11,2.9,38.0,38.3,22.7,1.21,47.6,11.4,85.2,0.17750511247443762
3713,99.0,16:15:00,2023-03-11,2.9,38.0,37.8,22.5,1.23,41.9,11.5,85.5,0.17750511247443762
3714,99.0,16:30:00,2023-03-11,3.7,38.0,38.3,23.4,1.19,76.6,11.6,65.0,0.17750511247443762
3715,79.0,16:45:00,2023-03-11,4.1,35.0,42.7,26.0,1.13,50.0,11.7,71.7,0.17750511247443762
3716,79.0,17:00:00,2023-03-11,3.8,35.0,42.8,25.9,1.09,29.4,11.5,73.3,0.17750511247443762
3717,79.0,17:15:00,2023-03-11,3.9,35.0,39.6,24.2,1.1,28.3,11.1,70.4,0.17750511247443762
3718,79.0,17:30:00,2023-03-11,3.3,35.0,37.4,22.6,1.13,29.7,10.6,65.6,0.17750511247443762
3719,79.0,17:45:00,2023-03-11,3.6,33.0,39.0,23.6,1.16,30.6,10.4,59.4,0.17750511247443762
3720,79.0,18:00:00,2023-03-11,3.9,33.0,41.5,25.2,1.16,27.8,10.3,55.0,0.17750511247443762
3721,79.0,18:15:00,2023-03-11,3.9,33.0,42.1,25.6,1.15,25.9,10.5,55.8,0.17750511247443762
3722,79.0,18:30:00,2023-03-11,4.1,33.0,43.3,26.4,1.16,25.3,10.5,46.0,0.17750511247443762
3723,79.0,18:45:00,2023-03-11,4.4,39.0,47.3,28.7,1.23,25.5,10.4,40.4,0.17750511247443762
3724,79.0,19:00:00,2023-03-11,4.2,39.0,51.2,30.7,1.1,25.8,10.1,47.9,0.17750511247443762
3725,79.0,19:15:00,2023-03-11,4.0,39.0,50.3,30.0,1.16,25.3,9.8,40.0,0.17750511247443762
3726,79.0,19:30:00,2023-03-11,3.6,39.0,50.5,29.8,1.19,26.7,9.2,37.2,0.17750511247443762
3727,94.0,19:45:00,2023-03-11,4.4,51.0,52.8,31.7,1.1,29.0,9.3,41.9,0.17750511247443762
3728,94.0,20:00:00,2023-03-11,4.1,51.0,52.8,31.4,1.03,31.5,9.0,55.2,0.17750511247443762
3729,94.0,20:15:00,2023-03-11,4.0,51.0,50.9,30.3,1.27,32.1,9.3,44.8,0.17750511247443762
3730,94.0,20:30:00,2023-03-11,4.5,51.0,52.0,31.3,1.27,33.0,9.1,33.1,0.17750511247443762
3731,101.0,20:45:00,2023-03-11,5.3,52.0,56.6,34.4,1.18,32.6,8.7,32.7,0.17750511247443762
3732,101.0,21:00:00,2023-03-11,5.6,52.0,59.4,36.2,1.2,31.5,8.8,27.7,0.17750511247443762
3733,101.0,21:15:00,2023-03-11,5.1,52.0,61.1,36.7,1.23,29.7,8.8,38.7,0.17750511247443762
3734,101.0,21:30:00,2023-03-11,4.9,52.0,59.7,35.7,1.24,29.6,8.8,39.5,0.17750511247443762
3735,117.0,21:45:00,2023-03-11,5.0,60.0,56.6,34.2,1.24,31.0,8.8,45.2,0.17750511247443762
3736,117.0,22:00:00,2023-03-11,4.9,60.0,52.7,32.0,1.09,30.0,8.8,48.1,0.17750511247443762
3737,117.0,22:15:00,2023-03-11,4.8,60.0,50.8,30.9,1.15,27.7,9.1,40.6,0.17750511247443762
3738,117.0,22:30:00,2023-03-11,4.2,60.0,49.5,29.8,1.23,26.9,8.9,41.9,0.17750511247443762
3739,123.0,22:45:00,2023-03-11,4.0,48.0,48.1,28.9,1.25,26.9,9.2,39.5,0.17750511247443762
3740,123.0,23:00:00,2023-03-11,3.3,48.0,47.7,28.0,1.31,27.4,9.0,33.9,0.17750511247443762
3741,123.0,23:15:00,2023-03-11,3.6,48.0,48.1,28.5,1.33,27.8,9.7,29.5,0.17750511247443762
3742,123.0,23:30:00,2023-03-11,4.5,48.0,48.0,29.2,1.37,29.3,10.3,30.4,0.17750511247443762
3743,127.0,23:45:00,2023-03-11,4.5,63.0,48.6,29.5,0.883180874639995,13.054912630959949,10.6,26.3,0.17750511247443762
3744,127.0,00:00:00,2023-03-12,5.0,63.0,50.7,31.0,1.77,29.1,10.4,19.0,0.17750511247443762
3745,127.0,00:15:00,2023-03-12,5.7,63.0,53.4,33.0,1.73,26.7,10.6,19.0,0.17750511247443762
3746,127.0,00:30:00,2023-03-12,6.0,63.0,54.4,33.8,1.61,25.4,10.3,19.2,0.17750511247443762
3747,149.0,00:45:00,2023-03-12,6.1,75.0,53.6,33.5,1.6,25.3,10.5,16.6,0.17750511247443762
3748,149.0,01:00:00,2023-03-12,6.4,75.0,54.1,34.0,1.6,25.4,10.7,11.8,0.17750511247443762
3749,149.0,01:15:00,2023-03-12,6.7,75.0,55.8,35.1,1.52,25.0,10.2,12.4,0.17750511247443762
3750,149.0,01:30:00,2023-03-12,7.2,75.0,55.3,35.2,1.51,23.8,10.0,13.0,0.17750511247443762
3751,157.0,01:45:00,2023-03-12,7.5,83.0,54.9,35.3,1.51,24.6,9.9,10.0,0.17750511247443762
3752,157.0,02:00:00,2023-03-12,9.1,83.0,54.7,36.5,1.56,25.0,10.1,8.8,0.17750511247443762
3753,157.0,02:15:00,2023-03-12,13.2,83.0,55.3,40.2,1.6,24.3,10.4,8.3,0.17750511247443762
3754,157.0,02:30:00,2023-03-12,16.9,83.0,53.9,42.4,1.56,23.8,10.9,8.2,0.17750511247443762
3755,157.0,02:45:00,2023-03-12,19.5,86.0,52.6,43.9,1.61,23.0,11.1,7.5,0.17750511247443762
3756,157.0,03:00:00,2023-03-12,23.8,86.0,53.8,48.0,1.59,23.8,11.1,8.1,0.17750511247443762
3757,157.0,03:15:00,2023-03-12,30.4,86.0,54.1,53.5,1.72,24.9,10.7,8.3,0.17750511247443762
3758,157.0,03:30:00,2023-03-12,41.1,86.0,48.6,59.3,1.73,26.4,9.9,7.9,0.17750511247443762
3759,218.0,03:45:00,2023-03-12,43.4,116.0,50.5,62.2,1.75,27.4,10.0,8.5,0.17750511247443762
3760,218.0,04:00:00,2023-03-12,44.3,116.0,52.5,63.9,1.74,28.0,9.9,8.2,0.17750511247443762
3761,218.0,04:15:00,2023-03-12,43.9,116.0,53.8,64.3,1.73,27.9,10.1,7.9,0.17750511247443762
3762,218.0,04:30:00,2023-03-12,44.7,116.0,54.2,65.1,1.67,29.1,10.2,8.3,0.17750511247443762
3763,359.0,04:45:00,2023-03-12,45.1,90.0,55.3,66.1,1.64,31.8,9.9,8.4,0.17750511247443762
3764,359.0,05:00:00,2023-03-12,46.8,90.0,57.3,68.5,1.73,33.2,9.3,8.2,0.17750511247443762
3765,359.0,05:15:00,2023-03-12,49.6,90.0,57.7,71.0,1.74,33.1,9.4,8.6,0.17750511247443762
3766,359.0,05:30:00,2023-03-12,52.5,90.0,55.5,72.2,1.73,31.3,9.5,8.3,0.17750511247443762
3767,211.0,05:45:00,2023-03-12,54.8,88.0,53.8,73.2,1.77,30.2,9.3,8.4,0.17750511247443762
3768,211.0,06:00:00,2023-03-12,58.1,88.0,53.4,75.7,1.82,29.1,8.3,8.7,0.17750511247443762
3769,211.0,06:15:00,2023-03-12,57.5,88.0,51.3,74.0,1.87,27.9,8.4,8.6,0.17750511247443762
3770,211.0,06:30:00,2023-03-12,52.0,88.0,47.1,67.3,1.79,27.9,9.0,8.9,0.17750511247443762
3771,195.0,06:45:00,2023-03-12,38.4,92.0,48.2,56.8,1.79,28.0,9.9,9.2,0.17750511247443762
3772,195.0,07:00:00,2023-03-12,27.9,92.0,36.0,41.8,1.81,26.6,14.2,9.4,0.17750511247443762
3773,195.0,07:15:00,2023-03-12,22.1,92.0,39.7,39.1,1.74,25.5,13.6,11.1,0.17750511247443762
3774,195.0,07:30:00,2023-03-12,19.7,92.0,42.3,38.5,1.72,25.8,13.6,14.0,0.17750511247443762
3775,168.0,07:45:00,2023-03-12,17.6,111.0,44.5,38.0,1.6,25.7,13.3,17.6,0.17750511247443762
3776,168.0,08:00:00,2023-03-12,15.0,111.0,47.0,37.2,1.57,25.0,13.0,22.7,0.17750511247443762
3777,168.0,08:15:00,2023-03-12,10.1,111.0,51.3,35.5,1.55,25.5,12.9,25.7,0.17750511247443762
3778,168.0,08:30:00,2023-03-12,7.3,111.0,52.8,34.0,1.49,26.0,12.5,28.5,0.17750511247443762
3779,204.0,08:45:00,2023-03-12,6.9,93.0,52.5,33.6,1.44,27.9,13.1,39.70217577464559,0.17750511247443762
3780,204.0,09:00:00,2023-03-12,6.2,93.0,52.3,32.9,1.4,29.2,14.1,59.4,0.17750511247443762
3781,204.0,09:15:00,2023-03-12,5.3,93.0,50.0,30.8,1.37,30.7,14.0,59.4,0.17750511247443762
3782,204.0,09:30:00,2023-03-12,4.4,93.0,46.8,28.5,1.32,31.6,13.0,64.2,0.17750511247443762
3783,153.0,09:45:00,2023-03-12,4.3,67.0,44.4,27.2,1.1064269939172915,33.1,12.5,67.6,0.17750511247443762
3784,153.0,10:00:00,2023-03-12,4.3,67.0,44.1,26.9,1.96,70.6,12.8,53.1,0.17750511247443762
3785,153.0,10:15:00,2023-03-12,5.3,67.0,51.2,31.6,1.96,181.0,12.6,33.0,0.17750511247443762
3786,153.0,10:30:00,2023-03-12,7.3,67.0,60.5,38.1,0.97,195.8,11.7,42.2,0.17750511247443762
3787,153.0,10:45:00,2023-03-12,12.7,41.0,71.7,48.4,0.64,50.92962539941882,10.9,38.5,0.17750511247443762
3788,153.0,11:00:00,2023-03-12,14.3,41.0,79.4,53.9,0.61,285.2,11.3,29.8,0.17750511247443762
3789,153.0,11:15:00,2023-03-12,14.2,41.0,80.2,54.1,0.61,285.2,12.0,50.8,0.17750511247443762
3790,153.0,11:30:00,2023-03-12,14.9,41.0,78.8,54.0,0.6,285.2,10.3,23.3,0.17750511247443762
3791,83.0,11:45:00,2023-03-12,7.090766309897209,41.0,66.89007641131532,35.862208206498686,0.57,209.2,8.726566617714063,36.0,0.17750511247443762
3792,83.0,12:00:00,2023-03-12,19.3,41.0,80.5,58.5,0.56,237.5,10.2,30.2,0.17750511247443762
3793,83.0,12:15:00,2023-03-12,19.3,41.0,80.5,58.5,0.54,233.0,10.2,29.5,0.17750511247443762
3794,83.0,12:30:00,2023-03-12,19.3,41.0,80.5,58.5,0.54,196.4,6.6,33.9,0.17750511247443762
3795,69.0,12:45:00,2023-03-12,16.4,38.0,79.2,55.4,0.55,144.0,6.7,42.4,0.17750511247443762
3796,69.0,13:00:00,2023-03-12,12.7,38.0,75.0,50.2,0.55,124.6,6.5,47.6,0.17750511247443762
3797,69.0,13:15:00,2023-03-12,8.7,38.0,70.9,44.8,0.53,103.1,6.3,52.8,0.17750511247443762
3798,69.0,13:30:00,2023-03-12,6.1,38.0,64.2,39.1,0.56,78.9,6.5,62.6,0.17750511247443762
3799,61.0,13:45:00,2023-03-12,5.3,37.0,57.7,35.0,0.66,77.9,6.7,60.1,0.17750511247443762
3800,61.0,14:00:00,2023-03-12,5.0,37.0,53.5,32.5,0.66,77.6,6.7,62.6,0.17750511247443762
3801,61.0,14:15:00,2023-03-12,4.4,37.0,51.3,30.9,0.7,74.1,6.6,65.5,0.17750511247443762
3802,61.0,14:30:00,2023-03-12,4.2,37.0,49.1,29.6,0.7,70.2,7.7,67.7,0.17750511247443762
3803,62.0,14:45:00,2023-03-12,4.4,36.0,47.2,28.7,0.72,68.7,7.8,71.0,0.17750511247443762
3804,62.0,15:00:00,2023-03-12,4.1,36.0,45.9,27.7,0.73,67.2,8.1,70.7,0.17750511247443762
3805,62.0,15:15:00,2023-03-12,4.4,36.0,46.5,28.3,0.7,65.7,8.8,71.8,0.17750511247443762
3806,62.0,15:30:00,2023-03-12,3.8,36.0,46.8,28.0,0.72,66.7,9.4,73.6,0.17750511247443762
3807,84.0,15:45:00,2023-03-12,4.0,43.0,47.2,28.3,0.74,68.9,9.4,72.7,0.17750511247443762
3808,84.0,16:00:00,2023-03-12,5.0,43.0,52.8,32.0,0.71,189.1,9.6,23.1,0.17750511247443762
3809,84.0,16:15:00,2023-03-12,7.5,43.0,72.5,44.7,0.71,195.2,11.0,21.4,0.17750511247443762
3810,84.0,16:30:00,2023-03-12,9.6,43.0,83.0,51.9,0.78,173.1,10.2,24.3,0.17750511247443762
3811,103.0,16:45:00,2023-03-12,9.8,51.0,84.4,52.9,0.63,142.6,10.0,27.6,0.17750511247443762
3812,103.0,17:00:00,2023-03-12,8.5,51.0,83.8,51.5,0.65,125.5,9.7,35.5,0.17750511247443762
3813,103.0,17:15:00,2023-03-12,7.3,51.0,81.5,49.2,0.73,109.6,10.2,33.3,0.17750511247443762
3814,103.0,17:30:00,2023-03-12,6.7,51.0,79.7,47.9,0.81,95.9,10.5,32.2,0.17750511247443762
3815,144.0,17:45:00,2023-03-12,7.0,81.0,77.0,46.6,0.97,90.9,10.5,23.4,0.17750511247443762
3816,144.0,18:00:00,2023-03-12,6.9,81.0,77.0,46.6,1.41,88.8,10.7,15.9,0.17750511247443762
3817,144.0,18:15:00,2023-03-12,9.2,81.0,79.6,49.8,1.53,89.5,12.0,10.8,0.17750511247443762
3818,144.0,18:30:00,2023-03-12,16.5,81.0,81.1,56.5,1.81,84.1,12.5,9.2,0.17750511247443762
3819,87.1936078188399,18:45:00,2023-03-12,23.1,246.0,81.2,62.0,1.47,72.3,13.1,10.4,0.17750511247443762
3820,144.0,19:00:00,2023-03-12,22.4,246.0,85.4,63.6,1.26,62.6,12.6,14.5,0.17750511247443762
3821,144.0,19:15:00,2023-03-12,18.8,246.0,84.4,60.2,1.24,48.8,12.1,19.7,0.17750511247443762
3822,144.0,19:30:00,2023-03-12,14.5,246.0,82.6,55.8,1.2,41.1,11.1,18.7,0.17750511247443762
3823,144.0,19:45:00,2023-03-12,12.1,110.0,79.2,51.9,1.02,34.6,10.6,21.7,0.17750511247443762
3824,591.0,20:00:00,2023-03-12,9.8,110.0,77.1,49.0,1.35,32.3,9.1,15.2,0.17750511247443762
3825,591.0,20:15:00,2023-03-12,10.9,110.0,76.3,49.4,1.59,37.3,9.0,12.1,0.17750511247443762
3826,591.0,20:30:00,2023-03-12,11.9,110.0,76.6,50.5,1.19,32.8,8.9,27.6,0.17750511247443762
3827,591.0,20:45:00,2023-03-12,10.4,93.0,74.9,48.3,1.12,29.4,9.1,24.4,0.17750511247443762
3828,230.0,21:00:00,2023-03-12,8.9,93.0,74.4,46.8,1.17,27.5,8.7,26.3,0.17750511247443762
3829,230.0,21:15:00,2023-03-12,7.1,93.0,72.7,44.4,1.28,28.3,8.5,32.8,0.17750511247443762
3830,230.0,21:30:00,2023-03-12,6.0,93.0,66.6,40.3,1.29,28.6,8.8,38.4,0.17750511247443762
3831,230.0,21:45:00,2023-03-12,4.9,76.0,60.8,36.4,1.34,27.3,8.8,42.2,0.17750511247443762
3832,259.0,22:00:00,2023-03-12,4.4,76.0,56.2,33.5,1.33,27.0,9.1,42.4,0.17750511247443762
3833,259.0,22:15:00,2023-03-12,3.9,76.0,53.9,31.9,1.23,26.7,9.3,43.6,0.17750511247443762
3834,259.0,22:30:00,2023-03-12,3.7,76.0,53.1,31.3,1.18,27.2,9.3,40.1,0.17750511247443762
3835,259.0,22:45:00,2023-03-12,5.1,69.0,51.7,31.6,1.2,27.4,9.6,35.8,0.17750511247443762
3836,188.0,23:00:00,2023-03-12,5.0,69.0,52.1,31.8,1.27,27.5,9.4,32.9,0.17750511247443762
3837,188.0,23:15:00,2023-03-12,4.9,69.0,52.4,31.9,1.5,28.5,9.5,31.1,0.17750511247443762
3838,188.0,23:30:00,2023-03-12,4.6,69.0,52.1,31.4,1.45,29.6,10.3,30.5,0.17750511247443762
3839,188.0,23:45:00,2023-03-12,4.8,83.0,53.4,32.4,0.883180874639995,13.054912630959949,10.3,26.8,0.17750511247443762
3840,149.0,00:00:00,2023-03-13,5.5,83.0,54.5,33.5,1.65,31.0,10.3,27.5,0.17750511247443762
3841,149.0,00:15:00,2023-03-13,4.9,83.0,54.4,32.9,1.57,30.7,10.6,23.3,0.17750511247443762
3842,149.0,00:30:00,2023-03-13,5.8,83.0,55.5,34.3,1.55,31.0,10.6,9.9,0.17750511247443762
3843,174.0,00:45:00,2023-03-13,12.1,86.0,62.9,43.4,1.47,29.6,9.1,8.5,0.17750511247443762
3844,174.0,01:00:00,2023-03-13,19.8,86.0,68.5,52.5,1.48,29.4,7.8,9.7,0.17750511247443762
3845,174.0,01:15:00,2023-03-13,19.3,86.0,67.5,51.6,1.53,29.5,9.0,12.6,0.17750511247443762
3846,174.0,01:30:00,2023-03-13,16.5,86.0,62.8,46.7,1.58,28.1,10.2,13.7,0.17750511247443762
3847,74.93553022663247,01:45:00,2023-03-13,13.7,86.0,58.7,42.3,1.63,27.8,11.0,15.2,0.17750511247443762
3848,109.88380727285805,02:00:00,2023-03-13,11.3,86.0,55.7,38.9,1.73,29.7,11.1,17.5,0.17750511247443762
3849,81.252422512347,02:15:00,2023-03-13,9.6,86.0,53.1,36.0,1.76,30.1,11.4,15.3,0.17750511247443762
3850,156.58135381473483,02:30:00,2023-03-13,8.4,86.0,51.7,34.3,1.76,29.3,11.8,12.4,0.17750511247443762
3851,166.0,02:45:00,2023-03-13,8.1,94.0,50.9,33.6,1.77,29.7,11.8,9.3,0.17750511247443762
3852,166.0,03:00:00,2023-03-13,9.9,94.0,51.2,35.3,1.79,29.4,11.5,8.4,0.17750511247443762
3853,166.0,03:15:00,2023-03-13,16.0,94.0,53.3,41.4,1.87,31.2,11.2,8.3,0.17750511247443762
3854,166.0,03:30:00,2023-03-13,34.6,94.0,45.8,52.5,2.04,33.4,9.9,9.3,0.17750511247443762
3855,153.0,03:45:00,2023-03-13,46.4,137.0,55.9,67.4,1.94,33.3,9.8,8.9,0.17750511247443762
3856,153.0,04:00:00,2023-03-13,49.0,137.0,57.1,70.2,1.91,33.6,10.0,9.0,0.17750511247443762
3857,153.0,04:15:00,2023-03-13,47.6,137.0,55.9,68.4,1.92,33.7,10.0,9.0,0.17750511247443762
3858,153.0,04:30:00,2023-03-13,45.0,137.0,53.2,64.9,1.96,33.1,9.9,9.0,0.17750511247443762
3859,337.0,04:45:00,2023-03-13,43.8,119.0,50.7,62.5,1.89,33.7,10.0,8.4,0.17750511247443762
3860,337.0,05:00:00,2023-03-13,42.0,119.0,49.3,60.4,1.84,32.8,9.8,8.1,0.17750511247443762
3861,337.0,05:15:00,2023-03-13,38.1,119.0,49.7,57.4,2.02,34.2,9.8,8.1,0.17750511247443762
3862,337.0,05:30:00,2023-03-13,38.4,119.0,49.6,57.6,1.96,34.9,10.0,8.7,0.17750511247443762
